trial,op_name,offbit_i_val,offbit_j_val,initial_dist,final_dist,dist_change
1350,DIFFERENCE,2805853,5051286,3,3,0
1350,DIFFERENCE_REVERSED,5051286,2805853,3,3,0
1351,XOR,2842146,7151321,3,3,0
1351,AND,2842146,7151321,3,3,0
1351,OR,2842146,7151321,3,0,-3
1351,DIFFERENCE,2842146,7151321,3,0,-3
1351,DIFFERENCE_REVERSED,7151321,2842146,0,0,0
1352,XOR,278624,3449561,0,3,3
1352,AND,278624,3449561,0,0,0
1352,OR,278624,3449561,0,3,3
1352,DIFFERENCE,278624,3449561,0,0,0
1352,DIFFERENCE_REVERSED,3449561,278624,3,0,-3
1353,XOR,3119047,14813406,3,0,-3
1353,AND,3119047,14813406,3,3,0
1353,OR,3119047,14813406,3,3,0
1353,DIFFERENCE,3119047,14813406,3,0,-3
1353,DIFFERENCE_REVERSED,14813406,3119047,3,0,-3
1354,XOR,4204844,8750896,3,2,-1
1354,AND,4204844,8750896,3,3,0
1354,OR,4204844,8750896,3,3,0
1354,DIFFERENCE,4204844,8750896,3,3,0
1354,DIFFERENCE_REVERSED,8750896,4204844,3,3,0
1355,XOR,15226543,5920175,0,0,0
1355,AND,15226543,5920175,0,0,0
1355,OR,15226543,5920175,0,0,0
1355,DIFFERENCE,15226543,5920175,0,3,3
1355,DIFFERENCE_REVERSED,5920175,15226543,0,3,3
1356,XOR,7607139,11010826,3,0,-3
1356,AND,7607139,11010826,3,3,0
1356,OR,7607139,11010826,3,3,0
1356,DIFFERENCE,7607139,11010826,3,0,-3
1356,DIFFERENCE_REVERSED,11010826,7607139,3,0,-3
1357,XOR,8795721,15116205,0,3,3
1357,AND,8795721,15116205,0,0,0
1357,OR,8795721,15116205,0,3,3
1357,DIFFERENCE,8795721,15116205,0,3,3
1357,DIFFERENCE_REVERSED,15116205,8795721,3,3,0
1358,XOR,1366049,1369518,0,0,0
1358,AND,1366049,1369518,0,0,0
1358,OR,1366049,1369518,0,0,0
1358,DIFFERENCE,1366049,1369518,0,3,3
1358,DIFFERENCE_REVERSED,1369518,1366049,0,3,3
1359,XOR,11529184,9312616,3,3,0
1359,AND,11529184,9312616,3,0,-3
1359,OR,11529184,9312616,3,3,0
1359,DIFFERENCE,11529184,9312616,3,0,-3
1359,DIFFERENCE_REVERSED,9312616,11529184,0,0,0
1360,XOR,4258172,10384601,0,0,0
1360,AND,4258172,10384601,0,0,0
1360,OR,4258172,10384601,0,0,0
1360,DIFFERENCE,4258172,10384601,0,0,0
1360,DIFFERENCE_REVERSED,10384601,4258172,0,0,0
1361,XOR,1075653,14274659,3,3,0
1361,AND,1075653,14274659,3,3,0
1361,OR,1075653,14274659,3,0,-3
1361,DIFFERENCE,1075653,14274659,3,3,0
1361,DIFFERENCE_REVERSED,14274659,1075653,0,3,3
1362,XOR,9028965,4559300,3,0,-3
1362,AND,9028965,4559300,3,3,0
1362,OR,9028965,4559300,3,3,0
1362,DIFFERENCE,9028965,4559300,3,3,0
1362,DIFFERENCE_REVERSED,4559300,9028965,3,3,0
1363,XOR,7370146,6132103,3,3,0
1363,AND,7370146,6132103,3,0,-3
1363,OR,7370146,6132103,3,3,0
1363,DIFFERENCE,7370146,6132103,3,0,-3
1363,DIFFERENCE_REVERSED,6132103,7370146,0,0,0
1364,XOR,523414,3398581,3,0,-3
1364,AND,523414,3398581,3,3,0
1364,OR,523414,3398581,3,3,0
1364,DIFFERENCE,523414,3398581,3,0,-3
1364,DIFFERENCE_REVERSED,3398581,523414,3,0,-3
1365,XOR,11474293,6579632,0,0,0
1365,AND,11474293,6579632,0,0,0
1365,OR,11474293,6579632,0,0,0
1365,DIFFERENCE,11474293,6579632,0,3,3
1365,DIFFERENCE_REVERSED,6579632,11474293,0,3,3
1366,XOR,2029542,2043652,0,3,3
1366,AND,2029542,2043652,0,0,0
1366,OR,2029542,2043652,0,3,3
1366,DIFFERENCE,2029542,2043652,0,3,3
1366,DIFFERENCE_REVERSED,2043652,2029542,3,3,0
1367,XOR,7161326,13553124,0,0,0
1367,AND,7161326,13553124,0,0,0
1367,OR,7161326,13553124,0,0,0
1367,DIFFERENCE,7161326,13553124,0,3,3
1367,DIFFERENCE_REVERSED,13553124,7161326,0,3,3
1368,XOR,1714524,15658701,0,3,3
